date,mine_id,mine_name,altitude_m,distance_km,priority_level,item_id,item_name,unit_cost,holding_cost_factor,criticality,base_consumption,day_of_year,month,quarter,is_weekend,is_month_end,temperature_c,wind_speed_kmh,visibility_km,weather_state,demand_units
2025-01-25,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,25,1,1,1,0,11.87,19.05,3.73,white_wind,19
2025-01-26,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,26,1,1,1,0,8.49,6.75,17.92,clear,13
2025-01-27,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,27,1,1,0,0,12.12,13.6,12.21,clear,16
2025-01-28,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,28,1,1,0,0,15.22,14.93,10.36,clear,17
2025-01-29,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,29,1,1,0,0,10.68,14.7,9.89,cloudy,19
2025-01-30,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,30,1,1,0,0,12.72,14.44,13.85,clear,18
2025-01-31,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,31,1,1,0,1,11.91,10.88,19.35,clear,18
2025-02-01,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,32,2,1,1,0,15.44,14.81,11.58,clear,16
2025-02-02,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,33,2,1,1,0,10.38,16.7,7.39,cloudy,15
2025-02-03,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,34,2,1,0,0,15.02,13.69,10.82,clear,15
2025-02-04,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,35,2,1,0,0,11.26,15.73,11.08,clear,19
2025-02-05,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,36,2,1,0,0,10.52,18.49,3.59,white_wind,22
2025-02-06,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,37,2,1,0,0,12.59,1.3,18.09,clear,17
2025-02-07,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,38,2,1,0,0,13.22,17.92,10.0,cloudy,16
2025-02-08,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,39,2,1,1,0,17.2,14.18,13.83,clear,14
2025-02-09,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,40,2,1,1,0,13.27,5.31,18.03,clear,17
2025-02-10,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,41,2,1,0,0,13.0,16.66,9.91,cloudy,18
2025-02-11,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,42,2,1,0,0,16.56,9.32,16.67,clear,15
2025-02-12,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,43,2,1,0,0,14.11,10.01,17.47,clear,17
2025-02-13,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,44,2,1,0,0,11.04,8.4,13.86,clear,16
2025-02-14,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,45,2,1,0,0,16.08,13.13,12.35,clear,15
2025-02-15,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,46,2,1,1,0,10.88,6.48,10.87,clear,14
2025-02-16,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,47,2,1,1,0,11.14,16.48,6.57,cloudy,18
2025-02-17,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,48,2,1,0,0,10.67,10.11,11.1,clear,15
2025-02-18,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,49,2,1,0,0,10.48,8.64,12.71,clear,17
2025-02-19,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,50,2,1,0,0,13.68,15.22,7.98,cloudy,16
2025-02-20,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,51,2,1,0,0,12.23,8.67,13.59,clear,19
2025-02-21,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,52,2,1,0,0,4.2,16.16,9.01,cloudy,17
2025-02-22,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,53,2,1,1,0,12.25,16.24,12.24,clear,17
2025-02-23,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,54,2,1,1,0,11.64,2.24,15.83,clear,15
2025-02-24,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,55,2,1,0,0,15.19,16.8,4.57,cloudy,18
2025-02-25,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,56,2,1,0,0,11.56,1.27,17.64,clear,16
2025-02-26,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,57,2,1,0,0,19.33,16.96,9.49,cloudy,16
2025-02-27,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,58,2,1,0,0,16.48,22.0,5.1,cloudy,16
2025-02-28,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,59,2,1,0,1,12.02,14.99,10.72,clear,18
2025-03-01,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,60,3,1,1,0,15.87,3.3,13.98,clear,14
2025-03-02,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,61,3,1,1,0,14.31,15.93,10.76,clear,17
2025-03-03,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,62,3,1,0,0,13.58,22.93,12.33,cloudy,16
2025-03-04,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,63,3,1,0,0,15.0,7.55,10.25,clear,18
2025-03-05,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,64,3,1,0,0,13.13,9.07,12.33,clear,16
2025-03-06,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,65,3,1,0,0,13.58,2.07,15.48,clear,16
2025-03-07,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,66,3,1,0,0,15.03,10.99,11.55,clear,16
2025-03-08,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,67,3,1,1,0,18.09,16.66,11.92,clear,15
2025-03-09,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,68,3,1,1,0,13.57,13.15,12.62,clear,14
2025-03-10,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,69,3,1,0,0,11.79,27.75,5.99,white_wind,18
2025-03-11,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,70,3,1,0,0,7.84,9.02,13.56,clear,19
2025-03-12,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,71,3,1,0,0,17.79,1.03,14.58,clear,18
2025-03-13,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,72,3,1,0,0,12.21,9.72,10.69,clear,20
2025-03-14,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,73,3,1,0,0,14.17,5.87,16.71,clear,17
2025-03-15,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,74,3,1,1,0,17.57,5.37,15.69,clear,13
2025-03-16,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,75,3,1,1,0,13.35,18.26,11.64,cloudy,16
2025-03-17,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,76,3,1,0,0,12.26,10.41,13.44,clear,16
2025-03-18,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,77,3,1,0,0,16.26,9.49,10.65,clear,16
2025-03-19,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,78,3,1,0,0,13.82,19.29,7.21,cloudy,17
2025-03-20,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,79,3,1,0,0,14.09,6.7,15.89,clear,19
2025-03-21,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,80,3,1,0,0,8.78,15.85,11.64,clear,17
2025-03-22,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,81,3,1,1,0,15.56,9.02,15.37,clear,18
2025-03-23,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,82,3,1,1,0,13.43,10.48,10.45,clear,14
2025-03-24,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,83,3,1,0,0,9.02,0.87,14.92,clear,19
2025-03-25,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,84,3,1,0,0,13.61,5.25,14.96,clear,17
2025-03-26,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,85,3,1,0,0,7.18,0.27,21.03,clear,13
2025-03-27,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,86,3,1,0,0,18.14,7.52,12.71,clear,17
2025-03-28,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,87,3,1,0,0,9.47,10.41,13.8,clear,17
2025-03-29,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,88,3,1,1,0,16.2,1.39,18.31,clear,13
2025-03-30,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,89,3,1,1,0,10.07,20.33,9.51,cloudy,15
2025-03-31,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,90,3,1,0,1,13.44,9.69,16.82,clear,17
2025-04-01,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,91,4,2,0,0,9.69,8.36,17.26,clear,18
2025-04-02,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,92,4,2,0,0,14.4,12.62,10.38,clear,16
2025-04-03,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,93,4,2,0,0,11.25,3.03,11.87,clear,16
2025-04-04,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,94,4,2,0,0,12.93,8.98,12.02,clear,15
2025-04-05,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,95,4,2,1,0,11.73,3.7,16.32,clear,13
2025-04-06,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,96,4,2,1,0,8.2,17.36,8.52,cloudy,14
2025-04-07,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,97,4,2,0,0,12.79,1.66,21.5,clear,14
2025-04-08,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,98,4,2,0,0,10.19,8.41,13.84,clear,14
2025-04-09,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,99,4,2,0,0,13.98,10.02,14.43,clear,18
2025-04-10,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,100,4,2,0,0,10.7,10.43,13.26,clear,18
2025-04-11,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,101,4,2,0,0,11.01,4.59,14.94,clear,18
2025-04-12,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,102,4,2,1,0,15.32,2.73,12.4,clear,15
2025-04-13,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,103,4,2,1,0,16.98,4.73,15.46,clear,14
2025-04-14,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,104,4,2,0,0,12.89,11.33,19.5,clear,17
2025-04-15,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,105,4,2,0,0,10.12,7.32,11.6,clear,18
2025-04-16,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,106,4,2,0,0,9.8,13.0,7.51,cloudy,17
2025-04-17,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,107,4,2,0,0,8.6,11.12,16.7,clear,15
2025-04-18,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,108,4,2,0,0,8.98,5.36,16.95,clear,16
2025-04-19,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,109,4,2,1,0,9.76,9.83,13.5,clear,19
2025-04-20,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,110,4,2,1,0,15.26,21.89,10.05,cloudy,14
2025-04-21,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,111,4,2,0,0,9.75,16.39,7.98,cloudy,15
2025-04-22,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,112,4,2,0,0,7.07,11.02,12.25,clear,17
2025-04-23,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,113,4,2,0,0,10.13,2.19,19.01,clear,17
2025-04-24,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,114,4,2,0,0,10.37,11.47,16.91,clear,14
2025-04-25,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,115,4,2,0,0,9.9,13.1,8.88,cloudy,16
2025-04-26,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,116,4,2,1,0,11.7,7.2,17.22,clear,14
2025-04-27,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,117,4,2,1,0,9.76,10.69,13.49,clear,12
2025-04-28,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,118,4,2,0,0,11.4,17.92,9.4,cloudy,14
2025-04-29,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,119,4,2,0,0,7.41,3.79,16.09,clear,14
2025-04-30,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,120,4,2,0,1,13.7,2.65,13.63,clear,17
2025-05-01,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,121,5,2,0,0,9.76,13.24,13.5,clear,16
2025-05-02,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,122,5,2,0,0,10.01,11.9,10.33,clear,14
2025-05-03,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,123,5,2,1,0,6.93,15.41,7.92,cloudy,14
2025-05-04,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,124,5,2,1,0,9.95,12.74,13.58,clear,15
2025-05-05,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,125,5,2,0,0,10.27,6.01,16.73,clear,15
2025-05-06,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,126,5,2,0,0,5.6,12.09,12.13,clear,15
2025-05-07,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,127,5,2,0,0,4.25,2.74,19.0,clear,17
2025-05-08,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,128,5,2,0,0,9.01,8.19,17.04,clear,14
2025-05-09,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,129,5,2,0,0,6.93,12.8,14.48,clear,14
2025-05-10,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,130,5,2,1,0,8.67,7.72,12.98,clear,13
2025-05-11,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,131,5,2,1,0,4.67,24.79,7.83,cloudy,14
2025-05-12,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,132,5,2,0,0,3.86,1.26,17.83,clear,16
2025-05-13,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,133,5,2,0,0,8.15,6.91,18.34,clear,15
2025-05-14,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,134,5,2,0,0,6.63,4.68,15.39,clear,14
2025-05-15,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,135,5,2,0,0,2.1,6.21,14.11,clear,14
2025-05-16,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,136,5,2,0,0,10.6,6.67,13.31,clear,16
2025-05-17,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,137,5,2,1,0,3.84,2.69,17.07,clear,13
2025-05-18,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,138,5,2,1,0,13.41,15.28,11.39,clear,13
2025-05-19,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,139,5,2,0,0,5.28,7.6,15.27,clear,15
2025-05-20,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,140,5,2,0,0,7.71,11.99,12.77,clear,13
2025-05-21,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,141,5,2,0,0,10.69,8.52,15.22,clear,17
2025-05-22,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,142,5,2,0,0,10.14,7.11,13.96,clear,17
2025-05-23,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,143,5,2,0,0,11.27,21.42,5.37,cloudy,15
2025-05-24,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,144,5,2,1,0,2.36,17.05,7.36,cloudy,13
2025-05-25,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,145,5,2,1,0,3.19,0.44,19.93,clear,12
2025-05-26,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,146,5,2,0,0,6.46,0.07,19.0,clear,14
2025-05-27,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,147,5,2,0,0,7.86,18.17,4.83,cloudy,13
2025-05-28,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,148,5,2,0,0,5.59,8.93,15.95,clear,14
2025-05-29,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,149,5,2,0,0,1.39,2.3,20.99,clear,15
2025-05-30,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,150,5,2,0,0,6.59,18.61,7.12,cloudy,16
2025-05-31,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,151,5,2,1,1,4.72,13.49,11.99,clear,16
2025-06-01,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,152,6,2,1,0,4.55,14.13,9.89,cloudy,14
2025-06-02,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,153,6,2,0,0,-0.76,17.62,10.57,clear,12
2025-06-03,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,154,6,2,0,0,6.79,5.05,12.91,clear,16
2025-06-04,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,155,6,2,0,0,5.02,3.27,16.21,clear,15
2025-06-05,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,156,6,2,0,0,9.01,22.7,8.81,cloudy,14
2025-06-06,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,157,6,2,0,0,4.19,4.74,18.35,clear,12
2025-06-07,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,158,6,2,1,0,5.66,6.18,15.85,clear,13
2025-06-08,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,159,6,2,1,0,6.19,7.54,13.49,clear,14
2025-06-09,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,160,6,2,0,0,-0.4,26.31,1.34,white_wind,15
2025-06-10,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,161,6,2,0,0,10.38,16.95,7.86,cloudy,14
2025-06-11,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,162,6,2,0,0,2.62,19.94,7.0,cloudy,15
2025-06-12,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,163,6,2,0,0,4.8,15.48,8.73,cloudy,12
2025-06-13,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,164,6,2,0,0,5.03,10.85,12.71,clear,12
2025-06-14,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,165,6,2,1,0,1.25,18.41,8.04,cloudy,15
2025-06-15,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,166,6,2,1,0,7.78,5.45,15.65,clear,9
2025-06-16,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,167,6,2,0,0,3.69,8.38,16.46,clear,15
2025-06-17,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,168,6,2,0,0,2.36,19.51,7.35,cloudy,15
2025-06-18,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,169,6,2,0,0,3.1,7.14,11.39,clear,14
2025-06-19,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,170,6,2,0,0,4.54,14.31,9.3,cloudy,14
2025-06-20,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,171,6,2,0,0,2.52,14.75,11.91,clear,11
2025-06-21,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,172,6,2,1,0,4.57,12.61,13.19,clear,13
2025-06-22,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,173,6,2,1,0,-1.98,4.24,16.77,clear,11
2025-06-23,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,174,6,2,0,0,0.24,12.34,14.69,clear,15
2025-06-24,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,175,6,2,0,0,-3.37,11.34,11.92,clear,13
2025-06-25,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,176,6,2,0,0,6.84,17.43,13.8,clear,11
2025-06-26,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,177,6,2,0,0,6.69,17.29,11.15,clear,12
2025-06-27,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,178,6,2,0,0,3.17,19.07,2.92,white_wind,13
2025-06-28,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,179,6,2,1,0,-1.06,12.91,15.5,clear,10
2025-06-29,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,180,6,2,1,0,7.33,20.28,6.17,cloudy,13
2025-06-30,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,181,6,2,0,1,-0.28,7.98,11.74,clear,14
2025-07-01,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,182,7,3,0,0,0.58,6.55,15.88,clear,12
2025-07-02,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,183,7,3,0,0,1.39,3.64,12.35,clear,13
2025-07-03,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,184,7,3,0,0,2.0,14.83,9.05,cloudy,12
2025-07-04,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,185,7,3,0,0,2.36,13.48,14.69,clear,13
2025-07-05,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,186,7,3,1,0,2.35,22.91,7.77,cloudy,15
2025-07-06,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,187,7,3,1,0,0.16,14.45,12.56,clear,11
2025-07-07,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,188,7,3,0,0,2.08,20.16,6.48,cloudy,15
2025-07-08,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,189,7,3,0,0,-0.18,23.57,2.83,white_wind,12
2025-07-09,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,190,7,3,0,0,1.64,14.74,12.18,clear,12
2025-07-10,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,191,7,3,0,0,1.32,20.82,9.64,cloudy,11
2025-07-11,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,192,7,3,0,0,1.88,25.21,7.34,cloudy,13
2025-07-12,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,193,7,3,1,0,1.46,11.94,12.49,clear,12
2025-07-13,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,194,7,3,1,0,-1.35,19.69,6.03,cloudy,13
2025-07-14,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,195,7,3,0,0,0.8,15.62,15.55,clear,12
2025-07-15,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,196,7,3,0,0,1.19,12.84,12.64,clear,14
2025-07-16,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,197,7,3,0,0,-3.77,10.83,12.2,clear,13
2025-07-17,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,198,7,3,0,0,-1.33,13.08,11.09,clear,13
2025-07-18,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,199,7,3,0,0,0.78,20.75,7.96,cloudy,12
2025-07-19,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,200,7,3,1,0,3.44,10.89,14.91,clear,10
2025-07-20,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,201,7,3,1,0,1.13,17.42,9.71,cloudy,11
2025-07-21,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,202,7,3,0,0,3.41,25.76,7.01,cloudy,14
2025-07-22,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,203,7,3,0,0,-2.11,23.74,6.46,cloudy,12
2025-07-23,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,204,7,3,0,0,-0.57,18.03,8.74,cloudy,10
2025-07-24,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,205,7,3,0,0,0.73,31.51,3.65,white_wind,14
2025-07-25,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,206,7,3,0,0,-7.19,32.89,2.88,white_wind,13
2025-07-26,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,207,7,3,1,0,2.33,21.85,6.7,cloudy,13
2025-07-27,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,208,7,3,1,0,-6.18,7.05,12.83,clear,11
2025-07-28,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,209,7,3,0,0,0.88,27.33,5.09,white_wind,15
2025-07-29,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,210,7,3,0,0,0.03,8.41,13.97,clear,13
2025-07-30,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,211,7,3,0,0,-7.61,31.18,1.19,white_wind,14
2025-07-31,M08,Mine_08,3321,210,2,I03,Spare_Parts,24.0,0.14,4,12,212,7,3,0,1,-7.56,28.98,1.65,white_wind,14
